label,q1,q2
1,Q701129,Q638162
0,Q607737,Q024309
1,Q097181,Q217754
0,Q285953,Q429784
1,Q515998,Q168755
1,Q656053,Q000856
0,Q600740,Q254306
1,Q473498,Q051174
1,Q223558,Q625745
0,Q145824,Q100106
0,Q619716,Q117681
0,Q416908,Q710114
1,Q011462,Q395845
1,Q059623,Q139436
1,Q512210,Q344726
0,Q727963,Q021724
0,Q329441,Q495881
0,Q471331,Q349451
0,Q530278,Q695561
1,Q219960,Q386751
1,Q227844,Q223881
1,Q661712,Q164575
0,Q487650,Q341206
1,Q694894,Q647379
1,Q391243,Q425825
1,Q376007,Q073096
1,Q306304,Q174038
0,Q253152,Q645165
0,Q055595,Q224312
0,Q426484,Q699910
0,Q438906,Q056232
1,Q599372,Q437941
1,Q454930,Q431961
0,Q619786,Q411323
1,Q519864,Q362047
0,Q009789,Q725147
1,Q310680,Q412077
0,Q024095,Q127382
0,Q284008,Q640093
1,Q484531,Q678958
1,Q401896,Q640304
1,Q716420,Q386607
0,Q198360,Q071726
0,Q004104,Q389014
0,Q403633,Q585545
1,Q497252,Q584134
1,Q549395,Q385808
0,Q202594,Q437939
1,Q711353,Q042160
1,Q356867,Q263180
0,Q719626,Q158393
1,Q234313,Q609129
0,Q568025,Q106433
1,Q405535,Q348685
1,Q132696,Q726744
1,Q657161,Q668961
0,Q234943,Q242005
0,Q045689,Q264109
1,Q689846,Q103404
0,Q552621,Q498354
0,Q629557,Q459163
0,Q272465,Q283863
1,Q100099,Q469355
0,Q099949,Q364420
0,Q136765,Q082640
0,Q440414,Q017895
1,Q238171,Q476801
0,Q105277,Q528761
0,Q382359,Q493043
0,Q237593,Q637421
1,Q016296,Q044633
1,Q575835,Q132555
0,Q021111,Q141051
1,Q304561,Q377689
0,Q591792,Q355660
1,Q718561,Q612261
0,Q480556,Q465878
1,Q448259,Q660893
0,Q445215,Q322353
1,Q200800,Q499452
1,Q658742,Q471447
1,Q452953,Q693692
1,Q373847,Q293430
1,Q592622,Q607479
0,Q056029,Q675995
1,Q380588,Q462315
1,Q053935,Q646053
1,Q327000,Q367455
1,Q070104,Q063041
0,Q343160,Q176196
1,Q505513,Q360212
1,Q571627,Q270988
1,Q217496,Q698332
1,Q306143,Q059887
0,Q409166,Q089366
1,Q464955,Q381637
0,Q024900,Q485223
0,Q115090,Q242202
1,Q690901,Q431075
0,Q583266,Q276084
0,Q667175,Q495601
0,Q437039,Q384396
1,Q515122,Q683870
0,Q546998,Q631130
1,Q412547,Q571386
1,Q650255,Q507553
1,Q147898,Q553546
1,Q239086,Q316604
0,Q421026,Q063531
0,Q188076,Q382062
1,Q378150,Q285980
1,Q566854,Q417858
1,Q262315,Q683186
1,Q465477,Q437021
1,Q114922,Q170369
1,Q064442,Q103483
0,Q385093,Q478538
0,Q511465,Q091408
1,Q095004,Q518513
1,Q721975,Q191267
1,Q618983,Q320823
1,Q166074,Q066447
0,Q198274,Q706143
1,Q663455,Q376338
0,Q154217,Q112717
1,Q644012,Q578334
1,Q033077,Q134493
1,Q467859,Q352435
1,Q087928,Q412391
0,Q110405,Q481344
0,Q461691,Q728403
0,Q000336,Q587417
0,Q155624,Q323387
1,Q100099,Q629986
0,Q261132,Q107100
0,Q651434,Q665362
0,Q652760,Q259281
0,Q390884,Q465926
1,Q057764,Q045491
0,Q146855,Q536563
0,Q373847,Q555029
1,Q635017,Q604185
1,Q438034,Q450052
1,Q218538,Q496134
1,Q056761,Q365342
0,Q377654,Q559134
1,Q377603,Q263180
1,Q401273,Q616538
0,Q416735,Q343697
1,Q531374,Q630139
0,Q217621,Q620166
0,Q588527,Q340761
1,Q052675,Q196961
0,Q422424,Q362795
0,Q067155,Q236427
1,Q168741,Q408619
1,Q425111,Q674264
0,Q428098,Q236697
0,Q195417,Q687842
0,Q149133,Q646175
0,Q698440,Q281944
0,Q644740,Q024383
1,Q121813,Q181481
1,Q456464,Q279506
1,Q022408,Q515117
1,Q127170,Q159328
0,Q111479,Q703125
1,Q124980,Q391496
1,Q095490,Q290836
0,Q611247,Q563431
0,Q105346,Q239904
0,Q366183,Q071924
1,Q611360,Q440647
1,Q675140,Q504903
1,Q045195,Q444633
0,Q568180,Q508541
0,Q321131,Q067360
0,Q029310,Q082294
0,Q144403,Q583882
1,Q493059,Q351708
0,Q342130,Q494909
1,Q134286,Q205523
0,Q123994,Q716391
0,Q207862,Q686125
0,Q702246,Q090047
1,Q581892,Q692855
1,Q507233,Q724127
0,Q227774,Q565645
1,Q179755,Q288606
1,Q313854,Q727195
0,Q357099,Q014303
1,Q503798,Q423708
0,Q308125,Q160931
1,Q438098,Q555108
1,Q720531,Q444633
0,Q420975,Q169140
0,Q532417,Q305075
0,Q509231,Q071405
0,Q376471,Q566544
0,Q493420,Q632305
0,Q631403,Q064958
0,Q474826,Q259602
1,Q672494,Q078941
0,Q160215,Q382857
0,Q664886,Q220739
0,Q080215,Q539015
0,Q373849,Q481829
1,Q483124,Q093613
1,Q592559,Q513849
1,Q637746,Q456453
1,Q019804,Q473230
1,Q380186,Q448594
1,Q423880,Q606677
1,Q173464,Q559405
1,Q260824,Q620301
0,Q109057,Q108858
0,Q019735,Q116226
1,Q289231,Q141831
1,Q637524,Q225730
1,Q374255,Q009190
1,Q162964,Q137733
1,Q165469,Q699996
1,Q268765,Q081677
0,Q587521,Q700936
1,Q155588,Q710205
0,Q656717,Q022620
1,Q336990,Q644102
0,Q362734,Q173432
0,Q134369,Q597584
0,Q068778,Q293548
1,Q404355,Q684131
1,Q308821,Q724172
1,Q110620,Q196951
1,Q556152,Q391344
1,Q436811,Q685446
0,Q343077,Q549605
0,Q033389,Q641225
0,Q408355,Q510470
1,Q599141,Q338139
0,Q528891,Q575702
0,Q715897,Q633721
0,Q468588,Q291293
0,Q308623,Q378528
0,Q499977,Q060825
1,Q199454,Q455003
1,Q414491,Q035423
1,Q090225,Q027971
1,Q067766,Q451008
1,Q225504,Q392704
1,Q012806,Q319903
0,Q497332,Q380554
0,Q390903,Q132072
0,Q462539,Q669614
0,Q558296,Q224765
1,Q622516,Q204802
0,Q031804,Q264247
1,Q675004,Q259318
0,Q426936,Q481701
0,Q156168,Q325985
1,Q468437,Q497332
0,Q559710,Q420174
1,Q004356,Q040466
0,Q249219,Q477773
0,Q701560,Q590758
0,Q133133,Q727374
0,Q141588,Q316038
1,Q214741,Q228754
1,Q077285,Q328030
1,Q271156,Q353720
0,Q582348,Q590922
0,Q519042,Q058644
1,Q694765,Q267519
0,Q714174,Q521365
1,Q153842,Q349814
1,Q190786,Q684592
0,Q461944,Q598249
1,Q223281,Q647527
0,Q499749,Q191835
1,Q202766,Q714607
1,Q503873,Q098963
0,Q194745,Q323234
0,Q566544,Q664259
1,Q708703,Q590090
0,Q144699,Q163134
1,Q306572,Q128211
1,Q120293,Q017881
1,Q628628,Q641593
1,Q556174,Q304653
1,Q501073,Q405292
0,Q636636,Q024274
0,Q433081,Q673530
1,Q651045,Q205928
0,Q333107,Q236499
1,Q321436,Q566045
1,Q524712,Q262040
1,Q038484,Q395037
1,Q616476,Q709842
0,Q129588,Q364875
0,Q034181,Q278152
0,Q105856,Q259166
0,Q286652,Q015885
0,Q587041,Q241782
1,Q442596,Q457803
1,Q228856,Q036076
0,Q070863,Q649163
0,Q447513,Q321771
1,Q211990,Q560569
1,Q526644,Q017049
0,Q631188,Q263876
1,Q126918,Q572420
0,Q578829,Q490747
1,Q235272,Q486779
0,Q245654,Q517293
1,Q165147,Q659963
1,Q523918,Q019255
1,Q402871,Q704487
0,Q197642,Q299762
1,Q445165,Q423864
1,Q668539,Q558584
1,Q571018,Q167927
1,Q030466,Q303862
0,Q515041,Q452454
0,Q171559,Q497526
0,Q218232,Q521124
0,Q231484,Q549989
1,Q077953,Q583345
0,Q478467,Q102369
1,Q239783,Q407002
1,Q505559,Q606153
1,Q084520,Q601866
0,Q157024,Q091029
0,Q246896,Q036497
0,Q288382,Q060949
1,Q204036,Q423849
0,Q669325,Q106898
0,Q511442,Q478494
0,Q311336,Q336433
1,Q530856,Q683689
0,Q663850,Q599725
1,Q510060,Q299789
1,Q016667,Q589434
0,Q452836,Q256037
1,Q265514,Q015374
1,Q208339,Q363075
1,Q304540,Q529922
0,Q010709,Q372491
1,Q174693,Q068053
1,Q245665,Q535387
0,Q238050,Q131046
0,Q032235,Q055605
1,Q653560,Q703431
1,Q320915,Q663135
1,Q595401,Q462466
1,Q243984,Q602747
0,Q457191,Q288038
1,Q091001,Q201573
1,Q252708,Q189913
1,Q720242,Q593705
0,Q217124,Q709120
1,Q362855,Q036298
0,Q010045,Q162964
1,Q188027,Q645061
0,Q529651,Q663342
1,Q178625,Q496167
1,Q219176,Q442262
0,Q153790,Q395401
0,Q652381,Q554315
0,Q504008,Q167325
1,Q095058,Q177817
0,Q144987,Q614656
0,Q711614,Q087443
0,Q284520,Q169998
1,Q363668,Q610124
1,Q673855,Q105903
1,Q706404,Q560551
1,Q271211,Q150489
0,Q612475,Q372648
1,Q000214,Q315423
1,Q107842,Q410793
1,Q246433,Q155960
1,Q620177,Q520287
0,Q148678,Q470527
1,Q440978,Q518940
0,Q282210,Q648948
0,Q513070,Q423094
0,Q280521,Q403084
1,Q565163,Q403819
1,Q626287,Q678486
1,Q079525,Q364674
0,Q313400,Q698141
0,Q408341,Q468651
1,Q013515,Q152025
1,Q291134,Q050318
0,Q528895,Q696600
0,Q197999,Q373296
1,Q676397,Q391969
1,Q363575,Q015374
0,Q236048,Q073068
0,Q020691,Q463390
1,Q298432,Q399938
0,Q707763,Q471058
0,Q269008,Q243629
1,Q450762,Q115447
0,Q020178,Q611267
1,Q368800,Q549770
1,Q647099,Q191793
0,Q669024,Q463326
0,Q181359,Q541386
0,Q457272,Q714117
0,Q539153,Q081691
0,Q091814,Q448511
0,Q670291,Q318562
0,Q163291,Q467651
1,Q183012,Q398537
1,Q169397,Q701708
0,Q072725,Q617708
0,Q026923,Q651667
1,Q299922,Q632849
0,Q237834,Q545351
0,Q044531,Q128856
0,Q076511,Q659843
0,Q419298,Q576754
0,Q521352,Q108558
1,Q283432,Q207950
1,Q597494,Q091001
0,Q560030,Q258712
1,Q046021,Q568504
1,Q094586,Q678008
0,Q682284,Q519649
1,Q117968,Q391587
0,Q705047,Q701580
1,Q063972,Q257623
1,Q712866,Q036823
1,Q212744,Q196606
1,Q146595,Q675912
0,Q637421,Q320531
0,Q042689,Q288594
1,Q688966,Q721478
0,Q319601,Q722854
1,Q153127,Q634322
0,Q239929,Q440969
0,Q414041,Q028268
0,Q405322,Q019840
0,Q098480,Q484677
1,Q354059,Q243665
1,Q493935,Q029244
1,Q172813,Q052596
1,Q462672,Q001505
1,Q236427,Q342568
0,Q043932,Q385747
0,Q652766,Q673476
1,Q025918,Q143237
1,Q395007,Q457647
1,Q031650,Q489328
0,Q027539,Q357240
0,Q044274,Q659247
0,Q385494,Q001970
0,Q571386,Q617626
0,Q308066,Q455226
1,Q209305,Q711143
1,Q205119,Q589778
0,Q245614,Q018308
0,Q276613,Q571092
1,Q254963,Q021885
0,Q534866,Q187218
1,Q165365,Q256790
1,Q128487,Q101805
0,Q585363,Q719356
1,Q437068,Q134837
1,Q139533,Q042934
0,Q356130,Q349648
0,Q062351,Q672037
0,Q035914,Q705506
0,Q295386,Q481753
0,Q579720,Q202233
1,Q314165,Q526229
1,Q715232,Q486868
1,Q164019,Q051947
1,Q128001,Q241026
0,Q609818,Q228720
0,Q460721,Q348378
0,Q376720,Q369621
0,Q362282,Q478634
0,Q637317,Q398611
1,Q690894,Q241759
0,Q167809,Q184558
0,Q136649,Q580045
1,Q145834,Q708749
1,Q522738,Q513773
0,Q430057,Q388997
1,Q068728,Q432305
0,Q655147,Q566321
1,Q082859,Q462062
0,Q326918,Q099172
1,Q537562,Q243332
1,Q287193,Q006308
1,Q308982,Q556311
1,Q059952,Q018717
0,Q176296,Q100372
1,Q013904,Q536051
1,Q499727,Q640915
1,Q156131,Q330844
0,Q459345,Q172333
1,Q628630,Q722460
1,Q442825,Q230289
0,Q300971,Q209952
1,Q681550,Q126955
1,Q487706,Q154553
1,Q463018,Q576589
0,Q707673,Q647829
1,Q392339,Q124545
1,Q350412,Q159393
0,Q265379,Q723069
1,Q653333,Q678393
1,Q474108,Q692152
1,Q412031,Q004714
0,Q639378,Q671859
0,Q281272,Q315887
1,Q637524,Q304736
0,Q337156,Q527539
1,Q074460,Q021822
1,Q356356,Q004414
1,Q377712,Q723853
1,Q569699,Q343257
1,Q001281,Q513356
1,Q548753,Q321634
0,Q089330,Q163358
1,Q612084,Q380756
0,Q555488,Q694178
0,Q293132,Q105461
0,Q199446,Q702682
0,Q012919,Q445592
1,Q404048,Q388259
0,Q348614,Q078536
0,Q008078,Q332256
0,Q646112,Q112724
1,Q514019,Q710903
1,Q339172,Q447770
0,Q166807,Q322518
0,Q251224,Q589501
0,Q661111,Q074969
0,Q254512,Q546254
1,Q475195,Q080246
0,Q232328,Q483552
0,Q154609,Q036327
1,Q121646,Q678008
1,Q662292,Q263209
1,Q671404,Q005490
0,Q001957,Q676646
1,Q484792,Q156251
1,Q107343,Q387606
1,Q250221,Q723231
1,Q484168,Q504075
1,Q063043,Q211714
1,Q661088,Q223281
1,Q120806,Q474368
1,Q576222,Q293430
0,Q021861,Q497208
0,Q131562,Q433179
1,Q603545,Q611932
1,Q246508,Q580027
0,Q017700,Q098441
0,Q408331,Q322569
0,Q338333,Q520567
1,Q001696,Q246937
1,Q207033,Q459794
1,Q580263,Q425759
1,Q356220,Q149323
0,Q111564,Q490295
0,Q410852,Q225048
1,Q673263,Q665230
0,Q191204,Q159150
0,Q485842,Q330108
1,Q040682,Q630860
1,Q582557,Q000731
1,Q456511,Q672393
0,Q415776,Q176415
1,Q151181,Q200632
0,Q610565,Q619871
0,Q170543,Q056982
1,Q082322,Q680685
0,Q458364,Q068482
0,Q654557,Q006168
0,Q353655,Q046301
0,Q380718,Q124159
0,Q033227,Q201098
1,Q344419,Q312530
1,Q399096,Q589891
1,Q443340,Q540411
1,Q540487,Q135206
1,Q353646,Q504008
1,Q553367,Q340458
0,Q500903,Q706996
1,Q531374,Q424244
1,Q176683,Q365663
0,Q230815,Q362554
0,Q127646,Q689573
0,Q139305,Q028823
1,Q344912,Q297624
0,Q249573,Q030955
0,Q059086,Q707910
0,Q402556,Q500291
0,Q461477,Q196612
0,Q644004,Q166197
0,Q690033,Q527825
0,Q510945,Q539105
0,Q444696,Q540993
1,Q566146,Q343379
1,Q211751,Q555989
0,Q345889,Q609129
0,Q608234,Q269862
0,Q645376,Q442727
1,Q464183,Q273376
0,Q216810,Q547042
0,Q647480,Q164575
0,Q163299,Q460558
1,Q189249,Q554173
0,Q431424,Q518266
1,Q546974,Q308821
1,Q482314,Q068243
1,Q288538,Q251118
1,Q507166,Q434108
1,Q117970,Q532573
0,Q123108,Q650591
1,Q046702,Q613862
1,Q263824,Q371879
1,Q138726,Q009449
1,Q166333,Q359042
1,Q300519,Q107417
1,Q422420,Q238669
0,Q207257,Q435296
1,Q633118,Q500291
1,Q630139,Q211376
0,Q116459,Q628696
1,Q267765,Q572942
1,Q147747,Q005396
1,Q156772,Q295386
0,Q272481,Q235377
1,Q657608,Q523881
0,Q604145,Q453738
1,Q215869,Q484401
0,Q327204,Q177994
1,Q636636,Q206482
0,Q601618,Q092782
0,Q460558,Q498588
0,Q093811,Q722759
1,Q528505,Q135514
0,Q617022,Q539535
1,Q357619,Q510426
1,Q348090,Q316707
1,Q304432,Q306609
0,Q013593,Q103724
1,Q714838,Q284008
1,Q504713,Q602006
1,Q675912,Q385648
1,Q178746,Q599152
0,Q560994,Q471805
0,Q554782,Q176196
0,Q296870,Q245341
0,Q424359,Q207826
0,Q096072,Q085745
0,Q664788,Q477325
0,Q699582,Q494542
0,Q354850,Q056435
1,Q019287,Q067697
0,Q151022,Q555197
1,Q641692,Q403276
1,Q662751,Q258828
0,Q519383,Q588346
1,Q091099,Q321654
1,Q508321,Q022562
1,Q438529,Q608819
0,Q423046,Q243629
0,Q007324,Q110524
0,Q562523,Q311291
1,Q629135,Q635073
0,Q434810,Q344508
0,Q115803,Q534899
0,Q097218,Q317249
1,Q107827,Q410636
1,Q655199,Q184331
0,Q379695,Q428940
1,Q351319,Q340252
1,Q042189,Q354605
0,Q328391,Q719981
0,Q608531,Q231539
1,Q604501,Q117884
0,Q225580,Q016517
1,Q495881,Q481188
0,Q194219,Q461147
0,Q332977,Q029645
0,Q487085,Q265913
1,Q249642,Q049706
0,Q257338,Q098994
1,Q155698,Q507023
0,Q313276,Q623120
0,Q216940,Q358666
0,Q591400,Q443044
1,Q046682,Q435836
1,Q288692,Q577455
0,Q386616,Q473945
1,Q188459,Q189999
0,Q012075,Q722861
0,Q454717,Q718888
0,Q268096,Q393367
0,Q163813,Q059056
1,Q402076,Q687863
0,Q283981,Q407728
1,Q695800,Q203567
0,Q006488,Q095545
1,Q423508,Q142598
1,Q012777,Q601910
0,Q019292,Q154000
1,Q506461,Q530088
1,Q242075,Q096602
1,Q392048,Q509071
1,Q105461,Q385989
0,Q012494,Q367394
0,Q091001,Q554642
1,Q427166,Q418145
1,Q243187,Q637000
0,Q196776,Q605979
1,Q484785,Q374506
1,Q153629,Q185440
1,Q418366,Q582845
1,Q541836,Q663433
1,Q563435,Q086802
0,Q344525,Q084247
1,Q092715,Q164717
1,Q644268,Q334082
0,Q556950,Q311657
1,Q485633,Q201269
1,Q310027,Q526406
0,Q437915,Q610868
1,Q349059,Q176555
0,Q249264,Q429784
1,Q505409,Q372951
0,Q329968,Q530101
1,Q005675,Q637688
1,Q688654,Q126737
0,Q003326,Q652327
0,Q474108,Q661797
1,Q166858,Q676437
1,Q621933,Q225809
0,Q323125,Q236576
1,Q348190,Q600000
1,Q035697,Q582170
0,Q123820,Q276011
1,Q601145,Q128174
0,Q067451,Q090461
1,Q461904,Q544384
1,Q072959,Q182555
1,Q447899,Q486094
0,Q724874,Q711323
1,Q519830,Q164341
0,Q421365,Q585268
0,Q036294,Q091759
0,Q307954,Q276778
0,Q449876,Q242197
0,Q464391,Q623694
0,Q131383,Q535119
0,Q369297,Q241328
1,Q228506,Q014388
1,Q412412,Q505204
1,Q441275,Q187285
1,Q558163,Q386132
1,Q169376,Q573688
1,Q689087,Q162660
0,Q426590,Q634517
1,Q349310,Q615885
1,Q193776,Q195819
0,Q080907,Q269486
1,Q302152,Q671361
0,Q537024,Q238989
0,Q586029,Q167790
1,Q429901,Q127170
1,Q107488,Q522499
1,Q236220,Q651332
0,Q003065,Q214310
1,Q413819,Q671801
1,Q120493,Q425883
1,Q148096,Q066057
1,Q290288,Q461260
0,Q301096,Q046406
0,Q470712,Q653294
0,Q684150,Q212816
1,Q371502,Q088349
1,Q141464,Q446626
0,Q106433,Q627434
0,Q531616,Q059887
1,Q335230,Q579377
1,Q251242,Q315257
0,Q437348,Q070474
1,Q323695,Q590319
0,Q590594,Q491235
1,Q007927,Q424244
1,Q338192,Q298157
0,Q393053,Q508388
0,Q349760,Q280694
0,Q365264,Q471351
1,Q597913,Q552860
0,Q411268,Q504398
0,Q206768,Q167731
1,Q248362,Q168263
1,Q034164,Q093644
1,Q371836,Q550218
0,Q343657,Q459941
0,Q257546,Q254570
1,Q589398,Q697865
0,Q405292,Q628705
0,Q544605,Q567659
0,Q687404,Q472532
0,Q103724,Q651511
0,Q658138,Q142079
0,Q307177,Q420813
1,Q500136,Q261273
1,Q649400,Q674085
0,Q280737,Q584278
0,Q333897,Q469100
1,Q115090,Q142318
1,Q593918,Q269330
0,Q721715,Q183280
0,Q032123,Q432662
1,Q648698,Q080239
0,Q076902,Q441742
1,Q141848,Q423949
0,Q659185,Q356132
0,Q518660,Q593126
1,Q024354,Q306951
0,Q528675,Q184781
1,Q445679,Q353716
0,Q106084,Q375320
0,Q495966,Q301029
0,Q126166,Q284906
1,Q608091,Q336995
0,Q053640,Q188375
1,Q251061,Q192383
0,Q309195,Q145344
0,Q191150,Q516479
0,Q115591,Q311015
1,Q678384,Q728234
1,Q144647,Q101885
1,Q224766,Q173634
1,Q348533,Q562508
0,Q382101,Q324195
1,Q316789,Q704876
1,Q027357,Q158708
1,Q031216,Q327239
0,Q096541,Q055762
1,Q278444,Q236793
1,Q698664,Q205901
0,Q114521,Q517763
1,Q197806,Q556131
0,Q580099,Q242342
0,Q681547,Q297869
1,Q306609,Q378230
0,Q507693,Q071432
1,Q107228,Q436579
1,Q371780,Q725893
1,Q482838,Q550438
0,Q620255,Q604190
1,Q520457,Q232605
0,Q642596,Q292259
1,Q006047,Q446650
0,Q260381,Q291001
0,Q106291,Q377113
0,Q384138,Q585870
0,Q216083,Q592016
0,Q155805,Q283503
0,Q188059,Q319809
1,Q164864,Q309011
1,Q048561,Q025441
1,Q605300,Q074028
0,Q647594,Q038953
0,Q205194,Q015944
0,Q507997,Q528665
1,Q009333,Q362053
1,Q066879,Q155477
0,Q683091,Q323670
1,Q688298,Q527945
0,Q624511,Q029821
0,Q341425,Q386242
1,Q626664,Q221577
1,Q266423,Q318242
0,Q657754,Q092996
0,Q268438,Q031143
0,Q527539,Q603500
0,Q582015,Q442510
1,Q300143,Q718358
1,Q011802,Q075005
0,Q650205,Q159309
0,Q607631,Q100468
1,Q315414,Q155120
0,Q019287,Q007961
0,Q550772,Q689710
0,Q187605,Q500383
0,Q408895,Q391476
0,Q397339,Q200953
0,Q413461,Q406577
1,Q609415,Q338062
0,Q284875,Q035817
0,Q600317,Q171022
0,Q431078,Q128487
1,Q190503,Q480104
1,Q492945,Q175669
0,Q412721,Q578526
0,Q418117,Q015032
1,Q412417,Q443071
0,Q429947,Q089422
0,Q012420,Q641692
1,Q315231,Q048580
1,Q166539,Q202630
0,Q412800,Q645220
0,Q085523,Q001371
1,Q417192,Q176802
0,Q671361,Q310680
0,Q222033,Q529005
0,Q515117,Q071179
1,Q331521,Q452782
1,Q031510,Q537991
0,Q209618,Q556626
0,Q356264,Q119115
1,Q526743,Q380708
1,Q275320,Q018714
1,Q458228,Q080200
1,Q367497,Q604152
1,Q355751,Q501863
1,Q375799,Q583905
0,Q684471,Q170379
1,Q295090,Q720025
1,Q652739,Q625400
1,Q651167,Q661478
0,Q060843,Q564029
0,Q382784,Q190861
1,Q121212,Q302470
0,Q696993,Q122044
1,Q713204,Q655498
0,Q132378,Q181375
1,Q572442,Q634136
0,Q005733,Q111536
1,Q177769,Q493705
0,Q057617,Q555026
1,Q511442,Q255802
0,Q359162,Q079684
1,Q326220,Q064362
0,Q663433,Q455226
1,Q372080,Q540781
1,Q306569,Q474316
0,Q632552,Q155273
0,Q338255,Q707013
0,Q038662,Q362087
0,Q068418,Q530278
1,Q224499,Q715144
0,Q479358,Q442923
1,Q162320,Q591413
1,Q541404,Q089831
0,Q316889,Q388304
0,Q114931,Q275150
1,Q419575,Q372098
0,Q716655,Q199559
0,Q235401,Q089070
0,Q486884,Q328189
0,Q152457,Q611578
0,Q685701,Q686352
0,Q344157,Q067437
0,Q556539,Q113627
0,Q363238,Q507971
1,Q015924,Q666363
0,Q230880,Q536398
1,Q552813,Q666334
0,Q083647,Q078846
0,Q575380,Q411983
1,Q050156,Q354605
1,Q117968,Q044700
1,Q392834,Q091963
0,Q498401,Q369109
0,Q426480,Q505678
1,Q028142,Q599258
0,Q340098,Q474846
0,Q268481,Q449680
0,Q466142,Q242540
1,Q215946,Q199195
1,Q207211,Q084731
0,Q647561,Q442804
1,Q583739,Q651119
0,Q058752,Q585323
0,Q189170,Q579954
1,Q442424,Q230514
1,Q360442,Q682498
0,Q577370,Q310393
1,Q287041,Q256845
1,Q088952,Q645786
1,Q675883,Q611620
1,Q438330,Q094447
0,Q535986,Q133133
1,Q328523,Q682527
0,Q315997,Q067275
0,Q428752,Q425756
0,Q291197,Q044247
1,Q421058,Q428864
0,Q532417,Q120955
1,Q043072,Q202128
1,Q333270,Q225617
1,Q100888,Q602340
1,Q695067,Q319524
0,Q497373,Q194338
0,Q221590,Q204596
1,Q122404,Q022215
0,Q607458,Q726394
0,Q129358,Q237982
1,Q143124,Q346829
0,Q381850,Q049400
1,Q149996,Q498333
1,Q463474,Q276975
1,Q136663,Q163719
0,Q686602,Q329017
0,Q557189,Q397446
0,Q351740,Q264359
1,Q045195,Q650362
0,Q017374,Q319400
0,Q053813,Q011517
0,Q057812,Q141450
0,Q163239,Q581998
0,Q339254,Q117410
1,Q578236,Q645883
1,Q165656,Q300971
1,Q575561,Q528766
0,Q407473,Q698603
1,Q137338,Q674554
0,Q199558,Q082855
1,Q255937,Q528874
0,Q039554,Q419298
1,Q457545,Q320808
0,Q041048,Q557868
0,Q653906,Q022620
1,Q453176,Q346925
0,Q531984,Q255404
1,Q189433,Q371320
0,Q406784,Q626952
1,Q327307,Q682001
0,Q061532,Q585696
1,Q671226,Q036405
0,Q145589,Q055536
1,Q109440,Q633246
1,Q046661,Q662742
1,Q270293,Q213913
1,Q193368,Q047913
1,Q077101,Q048864
0,Q554964,Q020897
0,Q152862,Q078882
1,Q316511,Q524832
1,Q635098,Q041585
0,Q273928,Q176632
0,Q151047,Q714798
1,Q202258,Q596365
1,Q018341,Q230641
1,Q686338,Q497332
1,Q472382,Q596900
0,Q504640,Q069659
0,Q251002,Q315679
0,Q693113,Q581892
1,Q546620,Q425634
1,Q271712,Q519359
1,Q305695,Q593524
0,Q360404,Q586523
1,Q446120,Q143564
0,Q404822,Q067275
1,Q444730,Q165060
1,Q157463,Q258026
1,Q531379,Q086168
1,Q004714,Q232109
0,Q177463,Q342854
0,Q706026,Q045534
0,Q447782,Q679755
0,Q205040,Q018784
1,Q544695,Q068394
1,Q029960,Q709732
1,Q243581,Q547446
0,Q125437,Q397843
0,Q454631,Q422420
1,Q001542,Q062356
1,Q275320,Q145988
0,Q127707,Q016379
1,Q029267,Q586498
0,Q632754,Q535753
1,Q699996,Q500894
0,Q361231,Q231741
1,Q148765,Q681560
0,Q131701,Q013994
0,Q245462,Q190145
1,Q723461,Q652940
1,Q504167,Q287781
1,Q715477,Q358048
1,Q237237,Q167983
0,Q236427,Q466664
1,Q581195,Q723601
1,Q169196,Q196182
0,Q677281,Q502316
0,Q074969,Q663469
0,Q018188,Q230289
0,Q022172,Q616460
0,Q175884,Q061775
1,Q259338,Q126785
0,Q532218,Q023475
0,Q499844,Q046433
1,Q613907,Q325926
0,Q303914,Q664127
0,Q649499,Q054166
1,Q516451,Q155710
1,Q416596,Q133087
0,Q638185,Q646250
1,Q021793,Q610137
0,Q209883,Q667770
1,Q176637,Q035376
0,Q280873,Q040870
1,Q202867,Q015374
0,Q245000,Q598249
1,Q126395,Q326729
0,Q394179,Q487231
1,Q469434,Q640565
1,Q064059,Q236429
0,Q451323,Q315866
0,Q339199,Q653001
0,Q137329,Q141150
1,Q032107,Q134785
1,Q241589,Q258807
1,Q664942,Q312947
1,Q670320,Q469588
0,Q695776,Q691665
1,Q507023,Q072767
0,Q232461,Q659656
1,Q525236,Q371616
0,Q137551,Q137248
1,Q457450,Q667981
1,Q532138,Q159742
1,Q005396,Q459344
1,Q534891,Q644208
0,Q690686,Q238299
1,Q189608,Q388884
0,Q404382,Q262694
0,Q338064,Q609221
0,Q248461,Q484786
0,Q373513,Q456416
0,Q472542,Q242601
0,Q335873,Q006367
1,Q351993,Q485810
1,Q573688,Q187098
1,Q310834,Q401423
0,Q701107,Q544605
1,Q256103,Q572226
0,Q637524,Q322131
0,Q050418,Q377697
0,Q146016,Q064242
0,Q198436,Q459540
1,Q623584,Q224836
1,Q205861,Q640177
1,Q720242,Q166316
1,Q263521,Q356299
0,Q491700,Q507128
1,Q118569,Q151560
0,Q686093,Q210007
0,Q184269,Q651926
0,Q113717,Q427336
0,Q100092,Q522512
0,Q709090,Q663589
0,Q449162,Q389193
